episode_return
-1.305000000000000071e+01
-1.365000000000000036e+01
-3.500000000000005884e-01
7.250000000000000000e+00
-1.095000000000000107e+01
-1.455000000000000071e+01
8.550000000000000711e+00
-2.650000000000000799e+00
8.050000000000000711e+00
5.849999999999999645e+00
-1.305000000000000071e+01
-1.500000000000000000e+01
2.849999999999999645e+00
-4.250000000000000888e+00
-3.250000000000000888e+00
1.149999999999999467e+00
-1.080000000000000071e+01
-1.065000000000000036e+01
5.649999999999999467e+00
-1.425000000000000000e+01
