episode_return
-1.290000000000001279e+01
-1.260000000000001563e+01
-1.305000000000002203e+01
2.850000000000003197e+00
-1.230000000000002558e+01
2.650000000000005684e+00
4.850000000000003197e+00
-1.245000000000002061e+01
-7.500000000000053291e-01
7.349999999999999645e+00
-1.170000000000001350e+01
5.850000000000004086e+00
-1.095000000000000107e+01
-1.169999999999999751e+01
-1.530000000000002025e+01
6.250000000000000000e+00
-1.410000000000002274e+01
2.650000000000006573e+00
-1.410000000000001563e+01
-1.170000000000000995e+01
4.350000000000000533e+00
-2.500000000000053291e-01
4.450000000000007283e+00
3.500000000000014211e-01
2.950000000000003730e+00
5.750000000000004441e+00
-1.410000000000000675e+01
-1.155000000000000604e+01
5.450000000000003730e+00
-1.230000000000000071e+01
-1.470000000000001172e+01
-1.455000000000000249e+01
6.850000000000001421e+00
-2.650000000000012790e+00
-1.320000000000000639e+01
-1.215000000000003055e+01
-1.215000000000000924e+01
-1.275000000000001421e+01
-1.365000000000001634e+01
-1.365000000000002167e+01
5.950000000000003730e+00
4.250000000000003553e+00
2.150000000000007461e+00
8.499999999999996447e-01
-9.499999999999921840e-01
-1.245000000000000639e+01
5.050000000000000711e+00
-1.350000000000002665e+01
8.499999999999996447e-01
-1.849999999999999645e+00
6.849999999999999645e+00
2.550000000000005151e+00
-1.455000000000000959e+01
-1.455000000000000959e+01
1.349999999999999645e+00
2.250000000000005329e+00
-1.470000000000001350e+01
-1.095000000000001528e+01
4.050000000000000711e+00
-1.275000000000001954e+01
3.750000000000006217e+00
-1.215000000000001634e+01
-5.500000000000131450e-01
-2.450000000000027711e+00
-1.320000000000001883e+01
-9.749999999999998224e+00
-1.215000000000000746e+01
1.750000000000003553e+00
5.450000000000001066e+00
-1.305000000000001670e+01
5.350000000000002309e+00
-1.409999999999999432e+01
-1.425000000000001599e+01
1.950000000000004619e+00
2.750000000000004441e+00
-4.500000000000117240e-01
2.650000000000006573e+00
-1.095000000000000284e+01
7.650000000000000355e+00
-1.230000000000001315e+01
-1.485000000000000320e+01
7.500000000000017764e-01
-1.169999999999999929e+01
-1.320000000000002061e+01
5.550000000000001599e+00
4.500000000000046185e-01
3.950000000000001066e+00
-1.155000000000000959e+01
4.999999999999360512e-02
3.499999999999996447e-01
7.150000000000000355e+00
3.550000000000007816e+00
2.150000000000008349e+00
-1.290000000000002167e+01
-6.500000000000056843e-01
5.450000000000001066e+00
-2.650000000000009237e+00
-9.500000000000063949e-01
2.350000000000004974e+00
2.950000000000004619e+00
-1.230000000000001847e+01
-8.500000000000138556e-01
-1.350000000000001421e+01
2.650000000000003020e+00
6.550000000000002487e+00
2.250000000000007105e+00
5.550000000000000711e+00
-6.499999999999985789e-01
4.850000000000002309e+00
7.849999999999999645e+00
5.350000000000002309e+00
3.850000000000004086e+00
-4.500000000000010658e-01
-1.335000000000002629e+01
6.500000000000039080e-01
1.500000000000056843e-01
1.350000000000001421e+00
-1.260000000000001386e+01
4.150000000000005684e+00
2.450000000000009948e+00
1.350000000000003197e+00
-1.185000000000001918e+01
-2.450000000000009948e+00
-2.499999999999964473e-01
-1.320000000000001350e+01
-1.125000000000000711e+01
3.850000000000004086e+00
-2.650000000000011013e+00
-5.000000000000781597e-02
5.050000000000002487e+00
-1.035000000000000853e+01
6.150000000000001243e+00
-1.215000000000000924e+01
-1.350000000000000355e+01
-1.275000000000002309e+01
5.750000000000003553e+00
1.249999999999998224e+00
-1.380000000000003979e+01
6.050000000000002487e+00
-1.409999999999999964e+01
-1.950000000000011724e+00
1.750000000000003553e+00
4.850000000000002309e+00
7.250000000000000888e+00
7.549999999999998934e+00
1.450000000000008171e+00
-1.260000000000001030e+01
-1.155000000000000959e+01
3.450000000000005507e+00
5.350000000000001421e+00
8.500000000000049738e-01
4.150000000000007461e+00
6.050000000000000711e+00
-1.335000000000001208e+01
1.150000000000000355e+00
-1.305000000000000426e+01
-1.245000000000000639e+01
5.000000000000426326e-02
2.650000000000006573e+00
-1.850000000000006750e+00
-1.155000000000001315e+01
5.950000000000000178e+00
6.450000000000001066e+00
8.049999999999998934e+00
-5.000000000000248690e-02
-1.380000000000000782e+01
9.500000000000028422e-01
6.350000000000002309e+00
8.049999999999998934e+00
8.150000000000000355e+00
2.750000000000006217e+00
3.650000000000001243e+00
6.500000000000021316e-01
3.850000000000006750e+00
6.650000000000000355e+00
-3.499999999999996447e-01
1.549999999999997158e+00
7.849999999999999645e+00
-1.335000000000001208e+01
8.250000000000000000e+00
1.650000000000005684e+00
8.050000000000000711e+00
6.500000000000039080e-01
4.950000000000001954e+00
1.850000000000006750e+00
-2.150000000000021672e+00
-1.450000000000009948e+00
-1.949999999999997513e+00
5.150000000000002132e+00
-1.250000000000012434e+00
1.450000000000001066e+00
5.149999999999998579e+00
2.050000000000006928e+00
2.550000000000004263e+00
3.650000000000005684e+00
-1.050000000000007816e+00
5.550000000000000711e+00
5.750000000000001776e+00
2.550000000000001599e+00
7.249999999999999112e+00
5.650000000000003020e+00
7.250000000000000000e+00
1.450000000000006395e+00
-2.450000000000002842e+00
7.250000000000001776e+00
-2.950000000000018829e+00
6.350000000000000533e+00
-1.230000000000000426e+01
-1.275000000000000533e+01
-1.500000000000039080e-01
-1.185000000000002096e+01
5.500000000000024869e-01
-1.275000000000002842e+01
4.850000000000004974e+00
5.750000000000002665e+00
8.949999999999999289e+00
5.650000000000002132e+00
2.850000000000004974e+00
5.150000000000003908e+00
-1.275000000000000533e+01
5.650000000000003908e+00
5.750000000000002665e+00
7.849999999999999645e+00
-5.500000000000078160e-01
-1.245000000000002771e+01
7.050000000000000711e+00
7.150000000000000355e+00
5.850000000000004086e+00
4.950000000000001066e+00
-1.950000000000018829e+00
6.950000000000001066e+00
-1.215000000000001812e+01
6.150000000000002132e+00
5.050000000000002487e+00
6.550000000000000711e+00
4.750000000000003553e+00
6.250000000000001776e+00
-1.320000000000001528e+01
6.349999999999998757e+00
5.650000000000003908e+00
5.500000000000078160e-01
7.450000000000001066e+00
7.649999999999999467e+00
5.050000000000002487e+00
6.850000000000001421e+00
9.499999999999957367e-01
9.499999999999975131e-01
7.450000000000001066e+00
2.750000000000007105e+00
5.049999999999999822e+00
4.150000000000002132e+00
6.250000000000000888e+00
4.550000000000002487e+00
8.449999999999999289e+00
1.149999999999996803e+00
4.450000000000002842e+00
-1.140000000000001812e+01
6.950000000000002842e+00
-1.275000000000000355e+01
3.850000000000004974e+00
4.550000000000004263e+00
3.750000000000004441e+00
4.850000000000004086e+00
5.050000000000003375e+00
-2.449999999999999289e+00
4.050000000000002487e+00
4.250000000000001776e+00
5.750000000000000888e+00
6.550000000000000711e+00
1.850000000000004974e+00
-1.365000000000001990e+01
6.150000000000001243e+00
9.499999999999975131e-01
8.649999999999998579e+00
-3.499999999999960920e-01
-1.140000000000000924e+01
-1.275000000000001421e+01
3.750000000000004441e+00
2.150000000000008349e+00
-7.500000000000071054e-01
-1.155000000000001670e+01
5.500000000000078160e-01
7.449999999999999289e+00
3.849999999999998757e+00
2.250000000000006217e+00
5.950000000000001066e+00
6.450000000000001066e+00
-1.260000000000000497e+01
1.150000000000003908e+00
4.750000000000003553e+00
3.950000000000006395e+00
-1.150000000000007461e+00
5.950000000000000178e+00
6.950000000000001066e+00
-1.185000000000002451e+01
8.049999999999998934e+00
2.350000000000004974e+00
1.850000000000004974e+00
-9.500000000000081712e-01
4.950000000000005507e+00
7.350000000000000533e+00
7.849999999999999645e+00
4.250000000000006217e+00
8.049999999999998934e+00
-1.049999999999999645e+01
3.350000000000004086e+00
6.350000000000001421e+00
3.750000000000002665e+00
8.499999999999996447e-01
7.449999999999999289e+00
-1.245000000000001705e+01
5.650000000000004796e+00
3.450000000000008171e+00
2.450000000000001954e+00
8.449999999999999289e+00
6.550000000000000711e+00
4.050000000000003375e+00
7.150000000000000355e+00
-1.275000000000000178e+01
5.350000000000003197e+00
5.950000000000003730e+00
7.750000000000000000e+00
9.050000000000000711e+00
3.950000000000002842e+00
8.349999999999999645e+00
3.150000000000006573e+00
4.750000000000001776e+00
3.050000000000003375e+00
2.750000000000005329e+00
5.250000000000001776e+00
6.050000000000002487e+00
6.150000000000000355e+00
4.550000000000001599e+00
5.350000000000002309e+00
5.150000000000005684e+00
6.649999999999998579e+00
3.650000000000008349e+00
-1.260000000000001563e+01
4.950000000000002842e+00
-1.750000000000010658e+00
8.750000000000000000e+00
8.750000000000000000e+00
4.150000000000003020e+00
5.350000000000004086e+00
5.650000000000003020e+00
7.550000000000000711e+00
3.550000000000005151e+00
-1.290000000000001279e+01
3.500000000000049738e-01
7.650000000000000355e+00
4.950000000000002842e+00
3.550000000000001599e+00
3.850000000000006750e+00
6.450000000000001954e+00
5.250000000000002665e+00
5.850000000000002309e+00
8.250000000000000000e+00
6.450000000000001066e+00
6.849999999999999645e+00
7.150000000000000355e+00
7.849999999999999645e+00
3.550000000000001599e+00
8.750000000000000000e+00
4.650000000000002132e+00
7.550000000000000711e+00
4.750000000000003553e+00
8.349999999999999645e+00
8.250000000000000000e+00
4.850000000000004086e+00
6.550000000000000711e+00
7.449999999999999289e+00
7.450000000000001066e+00
6.750000000000000000e+00
3.950000000000003730e+00
7.750000000000000000e+00
9.050000000000000711e+00
-1.650000000000011013e+00
9.049999999999998934e+00
6.450000000000001066e+00
7.250000000000000000e+00
8.949999999999999289e+00
2.750000000000005329e+00
4.850000000000001421e+00
6.450000000000002842e+00
6.250000000000000000e+00
8.349999999999999645e+00
4.350000000000005862e+00
4.050000000000005151e+00
6.450000000000001066e+00
2.550000000000009592e+00
-1.290000000000003055e+01
6.250000000000001776e+00
8.549999999999998934e+00
3.650000000000005684e+00
2.450000000000006395e+00
-1.140000000000001457e+01
4.350000000000002309e+00
6.350000000000001421e+00
-1.095000000000000817e+01
6.949999999999999289e+00
5.250000000000002665e+00
8.449999999999999289e+00
7.750000000000000000e+00
6.450000000000001066e+00
4.350000000000004086e+00
6.650000000000000355e+00
8.250000000000000000e+00
2.650000000000005684e+00
-1.305000000000002203e+01
7.250000000000000000e+00
8.150000000000000355e+00
7.450000000000001066e+00
7.750000000000000000e+00
8.150000000000000355e+00
4.250000000000003553e+00
2.150000000000003020e+00
6.250000000000001776e+00
8.349999999999999645e+00
4.850000000000002309e+00
5.150000000000000355e+00
6.450000000000001954e+00
7.150000000000000355e+00
4.949999999999999289e+00
7.750000000000000000e+00
4.250000000000004441e+00
6.350000000000000533e+00
3.450000000000009059e+00
7.849999999999999645e+00
3.550000000000006040e+00
4.850000000000004086e+00
8.049999999999998934e+00
9.500000000000046185e-01
4.450000000000001954e+00
5.000000000000603961e-02
7.050000000000001599e+00
8.250000000000000000e+00
8.049999999999998934e+00
7.050000000000000711e+00
7.849999999999999645e+00
7.650000000000000355e+00
7.650000000000000355e+00
6.350000000000000533e+00
6.350000000000001421e+00
5.950000000000002842e+00
5.849999999999999645e+00
6.150000000000000355e+00
8.550000000000000711e+00
8.250000000000000000e+00
7.550000000000000711e+00
5.050000000000000711e+00
5.550000000000001599e+00
6.150000000000002132e+00
3.450000000000004619e+00
5.050000000000003375e+00
8.449999999999999289e+00
6.150000000000000355e+00
7.550000000000000711e+00
