time_s,x_m,y_m,theta_rad,v_m_s,w_rad_s
7.500000000000000000e+00,3.196266511580700520e+00,3.511486980928971935e+00,3.129172741527369350e+00,4.203520119190216064e-01,0.000000000000000000e+00
7.550000000000000711e+00,3.179404911595597572e+00,3.511696411286634678e+00,3.109537787343075621e+00,3.372580111026763916e-01,-3.926990836858749723e-01
7.600000000000000533e+00,3.159543770138170782e+00,3.512333275663619858e+00,3.109537787343075621e+00,3.974269926548004150e-01,0.000000000000000000e+00
7.650000000000000355e+00,3.139917856718774214e+00,3.512962597253690866e+00,3.109537787343075621e+00,3.927200138568878174e-01,0.000000000000000000e+00
7.700000000000000178e+00,3.120731036629934341e+00,3.513577838943016562e+00,3.109537787343075621e+00,3.839336335659027100e-01,0.000000000000000000e+00
7.750000000000000000e+00,3.102114471023969866e+00,3.514174794937799717e+00,3.109537787343075621e+00,3.725226819515228271e-01,0.000000000000000000e+00
7.800000000000000711e+00,3.083952884162350028e+00,3.514757161652546813e+00,3.109537787343075621e+00,3.634184300899505615e-01,0.000000000000000000e+00
7.850000000000000533e+00,3.066760367115805241e+00,3.515308454320247744e+00,3.109537787343075621e+00,3.440270721912384033e-01,0.000000000000000000e+00
7.900000000000000355e+00,3.052659056869648779e+00,3.515760624815273960e+00,3.089902833158781892e+00,2.821711599826812744e-01,-3.926990836858749723e-01
7.950000000000000178e+00,3.035773039431613363e+00,3.516634238214088271e+00,3.089902833158781892e+00,3.381720185279846191e-01,0.000000000000000000e+00
8.000000000000000000e+00,3.019913217236891878e+00,3.517454760472990660e+00,3.089902833158781892e+00,3.176206648349761963e-01,0.000000000000000000e+00
8.050000000000000711e+00,3.003932838987692477e+00,3.518281519808509117e+00,3.089902833158781892e+00,3.200350105762481689e-01,0.000000000000000000e+00
8.099999999999999645e+00,2.988214567327483806e+00,3.519094718822364687e+00,3.089902833158781892e+00,3.147858679294586182e-01,0.000000000000000000e+00
8.150000000000000355e+00,2.972679280090900988e+00,3.519898450971411297e+00,3.089902833158781892e+00,3.111212849617004395e-01,0.000000000000000000e+00
8.200000000000001066e+00,2.957679198818237154e+00,3.520674493755400647e+00,3.089902833158781892e+00,3.004028499126434326e-01,0.000000000000000000e+00
8.250000000000000000e+00,2.942884645588283998e+00,3.521439903360038759e+00,3.089902833158781892e+00,2.962867915630340576e-01,0.000000000000000000e+00
8.300000000000000711e+00,2.928240489801250401e+00,3.522197532016814847e+00,3.089902833158781892e+00,2.932748198509216309e-01,0.000000000000000000e+00
8.349999999999999645e+00,2.913821148168441955e+00,3.522943529709801069e+00,3.089902833158781892e+00,2.887725234031677246e-01,0.000000000000000000e+00
8.400000000000000355e+00,2.899982970291366868e+00,3.523659460369765739e+00,3.089902833158781892e+00,2.771337032318115234e-01,0.000000000000000000e+00
8.450000000000001066e+00,2.886089072516649257e+00,3.524378273749077195e+00,3.089902833158781892e+00,2.782495915889739990e-01,0.000000000000000000e+00
8.500000000000000000e+00,2.875222480397820135e+00,3.524940466729707289e+00,3.070267878974488163e+00,2.176225036382675171e-01,-3.926990836858749723e-01
8.550000000000000711e+00,2.861865197468127953e+00,3.525894790759781294e+00,3.070267878974488163e+00,2.678266167640686035e-01,0.000000000000000000e+00
8.599999999999999645e+00,2.848810933601809925e+00,3.526827465299066766e+00,3.070267878974488163e+00,2.617507874965667725e-01,0.000000000000000000e+00
8.650000000000000355e+00,2.836443803374190331e+00,3.527711046909293380e+00,3.070267878974488163e+00,2.479730844497680664e-01,0.000000000000000000e+00
8.700000000000001066e+00,2.824164581983547695e+00,3.528588347787426471e+00,3.070267878974488163e+00,2.462104260921478271e-01,0.000000000000000000e+00
8.750000000000000000e+00,2.811951319346113198e+00,3.529460936178482999e+00,3.070267878974488163e+00,2.448878884315490723e-01,0.000000000000000000e+00
8.800000000000000711e+00,2.799746154220621452e+00,3.530332946034947739e+00,3.070267878974488163e+00,2.447255253791809082e-01,0.000000000000000000e+00
8.849999999999999645e+00,2.788198576030467724e+00,3.531157973955223905e+00,3.070267878974488163e+00,2.315402626991271973e-01,0.000000000000000000e+00
8.900000000000000355e+00,2.776670235376487383e+00,3.531981627431075577e+00,3.070267878974488163e+00,2.311545312404632568e-01,0.000000000000000000e+00
8.950000000000001066e+00,2.765661922052431443e+00,3.532768127050124551e+00,3.070267878974488163e+00,2.207274734973907471e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.755117038195365797e+00,3.533521516501564985e+00,3.070267878974488163e+00,2.114352583885192871e-01,0.000000000000000000e+00
9.050000000000000711e+00,2.744893513196068557e+00,3.534251946157824342e+00,3.070267878974488163e+00,2.049916982650756836e-01,0.000000000000000000e+00
9.099999999999999645e+00,2.735140332059054824e+00,3.534948771640799237e+00,3.070267878974488163e+00,1.955608427524566650e-01,0.000000000000000000e+00
9.150000000000000355e+00,2.724961899261908016e+00,3.535675979640954480e+00,3.070267878974488163e+00,2.040875554084777832e-01,0.000000000000000000e+00
9.200000000000001066e+00,2.715557834147774408e+00,3.536347862191173697e+00,3.070267878974488163e+00,1.885607242584228516e-01,0.000000000000000000e+00
9.250000000000000000e+00,2.706022260267272550e+00,3.537029140512716108e+00,3.070267878974488163e+00,1.911976039409637451e-01,0.000000000000000000e+00
9.300000000000000711e+00,2.697313942059405001e+00,3.537651314750623666e+00,3.070267878974488163e+00,1.746103167533874512e-01,0.000000000000000000e+00
9.349999999999999645e+00,2.688699052908659848e+00,3.538266813858956805e+00,3.070267878974488163e+00,1.727369725704193115e-01,0.000000000000000000e+00
9.400000000000000355e+00,2.680426181080898473e+00,3.538857877208030800e+00,3.070267878974488163e+00,1.658791899681091309e-01,0.000000000000000000e+00
9.450000000000001066e+00,2.672006825737718749e+00,3.539459406213893988e+00,3.070267878974488163e+00,1.688163280487060547e-01,0.000000000000000000e+00
9.500000000000000000e+00,2.664087451626157677e+00,3.540025213575884511e+00,3.070267878974488163e+00,1.587912142276763916e-01,0.000000000000000000e+00
9.550000000000000711e+00,2.656005804742686660e+00,3.540602614673403092e+00,3.070267878974488163e+00,1.620449423789978027e-01,0.000000000000000000e+00
