time_s,x_m,y_m,theta_rad
8.980000000000001137e+01,8.665435816971489569e-01,4.547834245960995503e+00,1.290658076114695740e+00
8.985000000000000853e+01,8.693498430318259418e-01,4.557588233386815624e+00,1.266388234728138995e+00
8.990000000000000568e+01,8.724178487513229996e-01,4.567353579011176556e+00,1.241908465898071245e+00
8.995000000000000284e+01,8.757515865156058066e-01,4.577121837280410332e+00,1.217220121954414092e+00
9.000000000000000000e+01,8.793547677017696795e-01,4.586884266700608670e+00,1.192324635241152064e+00
9.005000000000001137e+01,8.832308081606010663e-01,4.596631837554661537e+00,1.167223513982635463e+00
9.010000000000000853e+01,8.872231741047047482e-01,4.605981398187818598e+00,1.142968216722597630e+00
9.015000000000000568e+01,8.914767858908071441e-01,4.615309598035984173e+00,1.118504189050940179e+00
9.020000000000000284e+01,8.959945319493680671e-01,4.624607568237350641e+00,1.093832790672407684e+00
9.025000000000000000e+01,9.007789899516119858e-01,4.633866182345832918e+00,1.068955460010748482e+00
9.030000000000001137e+01,9.058324088122509110e-01,4.643076066407027191e+00,1.043873709988489384e+00
9.035000000000000853e+01,9.109922174094471359e-01,4.651944907949782326e+00,1.019954211212830808e+00
9.040000000000000568e+01,9.164062075736612023e-01,4.660758685019403380e+00,9.958369069570166543e-01
9.045000000000000284e+01,9.220759637739187609e-01,4.669508472522593934e+00,9.715231561513572034e-01
9.050000000000000000e+01,9.280027418654983595e-01,4.678185145925379373e+00,9.470143867565626872e-01
9.055000000000001137e+01,9.341874539710940395e-01,4.686779393097607382e+00,9.223120913593000347e-01
9.060000000000000853e+01,9.404805892705676573e-01,4.695083704708546968e+00,8.989884199621983596e-01
9.065000000000000568e+01,9.470144825826070090e-01,4.703300360307341776e+00,8.754849353865656880e-01
9.070000000000000284e+01,9.537893668740901054e-01,4.711420753961487407e+00,8.518029739661155952e-01
9.075000000000000000e+01,9.608051485556916571e-01,4.719436147729680009e+00,8.279439256187512974e-01
9.080000000000001137e+01,9.680613961851450844e-01,4.727337684240783489e+00,8.039092292036391640e-01
9.085000000000000853e+01,9.754346405957922128e-01,4.734989082573391350e+00,7.814024538999825298e-01
9.090000000000000568e+01,9.830293749347958077e-01,4.742523365432970373e+00,7.587381806889712532e-01
9.095000000000000284e+01,9.908445809412722571e-01,4.749932592138153886e+00,7.359176821714489281e-01
9.100000000000000000e+01,9.988789356630646266e-01,4.757208756159702290e+00,7.129422662334261585e-01
9.105000000000001137e+01,1.007130804156931347e+00,4.764343797236898048e+00,6.898132711842259734e-01
9.110000000000000853e+01,1.015598232705385850e+00,4.771329614011386333e+00,6.665320601591188110e-01
9.115000000000000568e+01,1.024193976451497123e+00,4.778091240662591943e+00,6.449477961205181131e-01
9.120000000000000284e+01,1.032984331947280232e+00,4.784703899030999352e+00,6.232323462535196423e-01
9.125000000000000000e+01,1.041966968423162276e+00,4.791160618792691395e+00,6.013868763217554703e-01
9.130000000000001137e+01,1.051139286540106577e+00,4.797454431769564209e+00,5.794125629966813129e-01
9.135000000000000853e+01,1.060498415164861763e+00,4.803578382726858109e+00,5.573105881319496691e-01
9.140000000000000568e+01,1.069991165489816209e+00,4.809494353059918126e+00,5.370000380042694310e-01
9.145000000000000284e+01,1.079649312753823365e+00,4.815244418294829742e+00,5.165830512226252669e-01
9.150000000000000000e+01,1.089469853482158967e+00,4.820822814954790481e+00,4.960605957444034764e-01
9.155000000000001137e+01,1.099449568570967983e+00,4.826223820222396377e+00,4.754336329800514238e-01
9.160000000000000853e+01,1.109585022598446491e+00,4.831441760279106212e+00,4.547031120304068086e-01
9.165000000000000568e+01,1.119853154216603475e+00,4.836461530109949614e+00,4.358432407893029770e-01
9.170000000000000284e+01,1.130256011254208826e+00,4.841306269382394945e+00,4.168998727254651371e-01
9.175000000000000000e+01,1.140790279048461864e+00,4.845971467829538248e+00,3.978737384082329798e-01
9.180000000000001137e+01,1.151452481964690300e+00,4.850452675779600042e+00,3.787655477365982071e-01
9.185000000000000853e+01,1.162239419860044976e+00,4.854745683339921847e+00,3.615042104287745639e-01
9.190000000000000568e+01,1.173135036292158873e+00,4.858865546370873645e+00,3.441782005855287263e-01
9.195000000000000284e+01,1.184136139665481480e+00,4.862808835567971499e+00,3.267880321333894722e-01
9.200000000000000000e+01,1.195239424108049953e+00,4.866572182716080164e+00,3.093341933217159667e-01
9.205000000000001137e+01,1.206441470597020338e+00,4.870152284370632856e+00,2.918171417193735073e-01
9.210000000000000853e+01,1.217756825792799980e+00,4.873551335838236298e+00,2.761973616054945735e-01
9.215000000000000568e+01,1.229153519579566201e+00,4.876781634485602979e+00,2.605294605940572383e-01
9.220000000000000284e+01,1.240628583515278383e+00,4.879840755150758547e+00,2.448137250190641490e-01
9.225000000000000000e+01,1.252178974255316435e+00,4.882726328750893963e+00,2.290504088335160449e-01
9.230000000000001137e+01,1.263827712939255665e+00,4.885442138216294694e+00,2.151232904364347720e-01
9.235000000000000853e+01,1.275536993375758765e+00,4.888000667354184259e+00,2.011607416082910882e-01
9.240000000000000568e+01,1.287304274547314664e+00,4.890400236721780480e+00,1.871628861551337397e-01
9.245000000000000284e+01,1.299126968225545298e+00,4.892639211169295343e+00,1.731298160342223946e-01
9.250000000000000000e+01,1.311002439840280864e+00,4.894716000819049562e+00,1.590615870806181276e-01
9.255000000000001137e+01,1.322960184578745091e+00,4.896634223414299214e+00,1.468459261137887439e-01
9.260000000000000853e+01,1.334958502458507335e+00,4.898408902119478547e+00,1.346050101944197830e-01
9.265000000000000568e+01,1.346995306366258749e+00,4.900038972961925587e+00,1.223388069322178251e-01
9.270000000000000284e+01,1.359068482121811305e+00,4.901523403999019202e+00,1.100472505096998788e-01
9.275000000000000000e+01,1.371207834638214385e+00,4.902864725388027978e+00,9.950868561568061710e-02
9.280000000000001137e+01,1.383374100390192929e+00,4.904079386333139112e+00,8.895227896792923250e-02
9.285000000000000853e+01,1.395565667124286646e+00,4.905166723346510160e+00,7.837791777343139366e-02
9.290000000000000568e+01,1.407780907537786508e+00,4.906126093762394724e+00,6.778545938294985862e-02
9.295000000000000284e+01,1.420047748769870166e+00,4.906958883140611682e+00,5.883459170322763443e-02
9.300000000000000000e+01,1.432331254621800998e+00,4.907682413220148199e+00,4.987122280963830756e-02
9.305000000000001137e+01,1.444630231382680208e+00,4.908296287244907852e+00,4.089519643989265180e-02
9.310000000000000853e+01,1.456943477341983817e+00,4.908800120761808827e+00,3.190633042081784942e-02
9.315000000000000568e+01,1.469295698836789121e+00,4.909194368614601345e+00,2.443804344908286075e-02
9.320000000000000284e+01,1.481657262730538438e+00,4.909496521202848740e+00,1.696103107535937640e-02
9.325000000000000000e+01,1.494027323084362591e+00,4.909706350302272426e+00,9.475122129253140194e-03
9.330000000000001137e+01,1.506405029857617262e+00,4.909823634095482170e+00,1.980123522628071328e-03
9.335000000000000853e+01,1.518811193592205955e+00,4.909848199864224938e+00,-4.122319788002152402e-03
9.340000000000000568e+01,1.531221766895405345e+00,4.909797039222516979e+00,-1.023085055727892059e-02
9.345000000000000284e+01,1.543636178148339422e+00,4.909670024804654531e+00,-1.634563462235320494e-02
9.350000000000000000e+01,1.556053853670586573e+00,4.909467031938858028e+00,-2.246685589488871954e-02
9.355000000000001137e+01,1.568491531523085847e+00,4.909187549397462824e+00,-2.732775273099587870e-02
9.360000000000000853e+01,1.580930545418459676e+00,4.908847534455557771e+00,-3.219289815868224547e-02
9.365000000000000568e+01,1.593370529700403271e+00,4.908446916901210599e+00,-3.706243978457623989e-02
9.370000000000000284e+01,1.605811117672977462e+00,4.907985627126278061e+00,-4.193653970798563030e-02
9.375000000000000000e+01,1.618265145528439364e+00,4.907463041904432721e+00,-4.568393020442573782e-02
9.380000000000001137e+01,1.630718811972589277e+00,4.906893713353720266e+00,-4.943427448486271969e-02
9.385000000000000853e+01,1.643171898364213401e+00,4.906277602107632418e+00,-5.318769493553426181e-02
9.390000000000000568e+01,1.655624185523988601e+00,4.905614668407792145e+00,-5.694432517268327443e-02
9.395000000000000284e+01,1.668084999025282622e+00,4.904904327829073374e+00,-5.970657329282286208e-02
9.400000000000000000e+01,1.680544715918444565e+00,4.904159515564590954e+00,-6.247084211446189000e-02
9.405000000000001137e+01,1.693003216729650040e+00,4.903380208487386760e+00,-6.523722618347904678e-02
9.410000000000000853e+01,1.705460381698272521e+00,4.902566382751879281e+00,-6.800582835794162506e-02
9.415000000000000568e+01,1.717922536810121859e+00,4.901717574646244913e+00,-6.990870022468624601e-02
9.420000000000000284e+01,1.730383486681580374e+00,4.900845023922853372e+00,-7.181289761399023419e-02
9.425000000000000000e+01,1.742843174182252763e+00,4.899948716349791233e+00,-7.371848757748322711e-02
9.430000000000001137e+01,1.755301542029645390e+00,4.899028637012473375e+00,-7.562554291260627226e-02
9.435000000000000853e+01,1.767762471245351463e+00,4.898084471825002950e+00,-7.678982969882822140e-02
9.440000000000000568e+01,1.780222454420054223e+00,4.897125786745401221e+00,-7.795490494248066837e-02
9.445000000000000284e+01,1.792681469856075571e+00,4.896152573186646428e+00,-7.912081036309225046e-02
9.450000000000000000e+01,1.805139495781872494e+00,4.895164822078057476e+00,-8.028759120570017060e-02
9.455000000000001137e+01,1.817598512317321058e+00,4.894162362741939276e+00,-8.082727938872055762e-02
9.460000000000000853e+01,1.830057020729239703e+00,4.893153176756798395e+00,-8.136732830630985513e-02
9.465000000000000568e+01,1.842515016157357355e+00,4.892137259955379847e+00,-8.190775746152921533e-02
9.470000000000000284e+01,1.854972493714401871e+00,4.891114607931389635e+00,-8.244858799530176141e-02
9.475000000000000000e+01,1.867430030635987226e+00,4.890085167912464392e+00,-8.246954603361700276e-02
9.480000000000001137e+01,1.879887546032101397e+00,4.889055466803905681e+00,-8.249051803774649916e-02
9.485000000000000853e+01,1.892345039881588420e+00,4.888025504432291335e+00,-8.251150476743085438e-02
9.490000000000000568e+01,1.904802512162498074e+00,4.886995280614737425e+00,-8.253250704612385968e-02
9.495000000000000284e+01,1.917259568783283852e+00,4.885964827755629791e+00,-8.213163497796818757e-02
9.500000000000000000e+01,1.929717056615220638e+00,4.884939367090324502e+00,-8.173049504670518162e-02
9.505000000000001137e+01,1.942174973455396580e+00,4.883918902174927190e+00,-8.132907272193014292e-02
9.510000000000000853e+01,1.954633317111512891e+00,4.882903436745536396e+00,-8.092735225305186519e-02
9.515000000000000568e+01,1.967091078417885885e+00,4.881893056404465803e+00,-8.019212843117576317e-02
9.520000000000000284e+01,1.979549643569000983e+00,4.880891830406583587e+00,-7.945641064176585389e-02
9.525000000000000000e+01,1.992009004728134247e+00,4.879899765669645895e+00,-7.872017228288102908e-02
9.530000000000001137e+01,2.004469154070304349e+00,4.878916869435572679e+00,-7.798338451279186734e-02
