time_s,x_m,y_m,theta_rad
3.400000000000000355e+00,8.763832110683200671e-01,1.568888497675354987e+00,1.644117094199557982e+00
3.450000000000000178e+00,8.754676797680231992e-01,1.581352771197350071e+00,1.642121564501247910e+00
3.500000000000000000e+00,8.745769993060492631e-01,1.593819179932014496e+00,1.640172336603194392e+00
3.550000000000000266e+00,8.737105994523385322e-01,1.606287602472396880e+00,1.638406259647020580e+00
3.600000000000000089e+00,8.728662815644284700e-01,1.618756643220044200e+00,1.635465245929727640e+00
3.650000000000000355e+00,8.720586027371144411e-01,1.631228671532523489e+00,1.633608390175096403e+00
3.700000000000000178e+00,8.712740659449569325e-01,1.643702465891696551e+00,1.631802462962100186e+00
3.750000000000000000e+00,8.705120413709392935e-01,1.656177915617723650e+00,1.630165250245983577e+00
3.800000000000000266e+00,8.697704839272336619e-01,1.668653903856375464e+00,1.627520655460432453e+00
3.850000000000000089e+00,8.690618970562433709e-01,1.681132265960330718e+00,1.625823163332001942e+00
3.900000000000000355e+00,8.683744798878044735e-01,1.693612053084661007e+00,1.624177512019577385e+00
3.950000000000000178e+00,8.677075895246337822e-01,1.706093169679927080e+00,1.622684944249060957e+00
4.000000000000000000e+00,8.670593563440668339e-01,1.718574737585074175e+00,1.620329304045839747e+00
4.049999999999999822e+00,8.664405089171697272e-01,1.731058162993567739e+00,1.618797921067242074e+00
4.100000000000000533e+00,8.658407697335908093e-01,1.743542716717252805e+00,1.617316927398984916e+00
4.150000000000000355e+00,8.652595126308104678e-01,1.756028319275847238e+00,1.615973248115513350e+00
4.200000000000000178e+00,8.646950508665538493e-01,1.768514289589163457e+00,1.613890602317202827e+00
4.250000000000000000e+00,8.641565817732693722e-01,1.781001695681771801e+00,1.612523071182115242e+00
4.299999999999999822e+00,8.636351835991677994e-01,1.793489982051078568e+00,1.611203053002598251e+00
4.350000000000000533e+00,8.631302650386691866e-01,1.805979084332844931e+00,1.610005109153089808e+00
4.400000000000000355e+00,8.626403199473787753e-01,1.818468480004762355e+00,1.608174797654825960e+00
4.450000000000000178e+00,8.621732268072803684e-01,1.830958974560043195e+00,1.606963307037039712e+00
4.500000000000000000e+00,8.617212617082541382e-01,1.843450147846547260e+00,1.605795672344476177e+00
4.549999999999999822e+00,8.612838782446824437e-01,1.855941948780297723e+00,1.604735798500772859e+00
4.600000000000000533e+00,8.608597424407837817e-01,1.868433979970064662e+00,1.603135023594568942e+00
4.650000000000000355e+00,8.604555985590736089e-01,1.880926845437183248e+00,1.602068586711329345e+00
4.700000000000000178e+00,8.600647748010791238e-01,1.893420229290722956e+00,1.601042002291740651e+00
4.750000000000000000e+00,8.596867742234768350e-01,1.905914091612416872e+00,1.600110004669458519e+00
4.800000000000000711e+00,8.593204229987475573e-01,1.918408132315688963e+00,1.598715520108429766e+00
4.850000000000000533e+00,8.589714912278557657e-01,1.930902802212705272e+00,1.597781589492765830e+00
4.900000000000000355e+00,8.586342268069167005e-01,1.943397864978166689e+00,1.596883447134649137e+00
4.950000000000000178e+00,8.583081831908890846e-01,1.955893289799031765e+00,1.596067945808721467e+00
5.000000000000000000e+00,8.579923328764955670e-01,1.968388851385021843e+00,1.594857132598663352e+00
5.050000000000000711e+00,8.576916102070771819e-01,1.980884884890159681e+00,1.594042673020418466e+00
5.100000000000000533e+00,8.574010638700367837e-01,1.993381214247550881e+00,1.593260058155271608e+00
5.150000000000000355e+00,8.571202963390011087e-01,2.005877815904915984e+00,1.592549374532759909e+00
5.200000000000000178e+00,8.568484120186495856e-01,2.018374521538978783e+00,1.591500890381531086e+00
5.250000000000000000e+00,8.565896289078913650e-01,2.030871579510166836e+00,1.590793070221424799e+00
5.300000000000000711e+00,8.563396906992206681e-01,2.043368859102614010e+00,1.590113380849777824e+00
5.350000000000000533e+00,8.560982461054044146e-01,2.055866342456668328e+00,1.589496105440305174e+00
5.400000000000000355e+00,8.558645172208407814e-01,2.068363904314869384e+00,1.588590241689382676e+00
5.450000000000000178e+00,8.556421085321247455e-01,2.080861728221164775e+00,1.587976858169842354e+00
5.500000000000000000e+00,8.554273653076153172e-01,2.093359717414551291e+00,1.587388180430643780e+00
5.550000000000000711e+00,8.552199789502146210e-01,2.105857858440118857e+00,1.586853518065423296e+00
5.600000000000000533e+00,8.550192757132945021e-01,2.118356058399902597e+00,1.586072359405550136e+00
5.650000000000000355e+00,8.548283349827954236e-01,2.130854452627728435e+00,1.585542080421580735e+00
5.700000000000000178e+00,8.546440215706520016e-01,2.143352969675317077e+00,1.585033396986032850e+00
5.750000000000000000e+00,8.544660656774032415e-01,2.155851599460576029e+00,1.584571359083478681e+00
5.800000000000000711e+00,8.542938851513478538e-01,2.168350273278943696e+00,1.583898813483221035e+00
5.850000000000000533e+00,8.541301101899987369e-01,2.180849090725327954e+00,1.583441295065231014e+00
5.900000000000000355e+00,8.539720534652497363e-01,2.193347999153455241e+00,1.583002580638493750e+00
5.950000000000000178e+00,8.538194800199506718e-01,2.205846991042281768e+00,1.582604074118491022e+00
6.000000000000000000e+00,8.536718878356891471e-01,2.218346015700407126e+00,1.582025820287915829e+00
6.050000000000000711e+00,8.535315230298010647e-01,2.230845146302664617e+00,1.581631741554963666e+00
6.100000000000000533e+00,8.533960837367008390e-01,2.243344344126299017e+00,1.581253983918600392e+00
6.150000000000000355e+00,8.532653660017713859e-01,2.255843603581678014e+00,1.580910831891927160e+00
6.200000000000000178e+00,8.531389376210881670e-01,2.268342887342750469e+00,1.580414217152268375e+00
6.250000000000000000e+00,8.530187164231848307e-01,2.280842249098856467e+00,1.580075262211794396e+00
6.300000000000000711e+00,8.529027318641404509e-01,2.293341660411678973e+00,1.579750435800921116e+00
6.350000000000000533e+00,8.527908073748411422e-01,2.305841117140007945e+00,1.579455354712393289e+00
6.400000000000000355e+00,8.526825713692615105e-01,2.318340591845872378e+00,1.579029265801524140e+00
6.450000000000000178e+00,8.525796611593083885e-01,2.330840123875804526e+00,1.578738073125858898e+00
6.500000000000000000e+00,8.524803906700193501e-01,2.343339692371519067e+00,1.578459083909613314e+00
6.550000000000000711e+00,8.523846073818809321e-01,2.355839294272989104e+00,1.578205634299762350e+00
6.600000000000000533e+00,8.522919921946191524e-01,2.368338909439930084e+00,1.577840356283037426e+00
6.650000000000000355e+00,8.522039427841417991e-01,2.380838566679000845e+00,1.577590449696145258e+00
6.700000000000000178e+00,8.521190170878886194e-01,2.393338250708445525e+00,1.577351064241288681e+00
6.750000000000000000e+00,8.520370836066809561e-01,2.405837959272178583e+00,1.577133586911189100e+00
6.800000000000000711e+00,8.519578685797761786e-01,2.418337677604755154e+00,1.576820660162987053e+00
6.850000000000000533e+00,8.518825650127469507e-01,2.430837426778448940e+00,1.576606371009696028e+00
6.900000000000000355e+00,8.518099399859807574e-01,2.443337195607689694e+00,1.576401138413471958e+00
6.950000000000000178e+00,8.517398803019389231e-01,2.455836982432255677e+00,1.576214683945140305e+00
7.000000000000000000e+00,8.516721512908980163e-01,2.468336776438458280e+00,1.575946765516803572e+00
7.050000000000000711e+00,8.516077711822380714e-01,2.480836593029682291e+00,1.575763152354620278e+00
7.100000000000000533e+00,8.515456861916242959e-01,2.493336424025182740e+00,1.575587324765842956e+00
7.150000000000000355e+00,8.514857990053099623e-01,2.505836268205180684e+00,1.575427581638658037e+00
7.200000000000000178e+00,8.514279086031006916e-01,2.518336117657165918e+00,1.575198314795697385e+00
7.250000000000000000e+00,8.513728839876465448e-01,2.530835983633742181e+00,1.575041084676545244e+00
7.300000000000000711e+00,8.513198247195855606e-01,2.543335860155916617e+00,1.574890540041499865e+00
7.350000000000000533e+00,8.512686472340799115e-01,2.555835746328725122e+00,1.574753764681252832e+00
7.400000000000000355e+00,8.512191794374237563e-01,2.568335636366887886e+00,1.574557658658562564e+00
7.450000000000000178e+00,8.511721629355648577e-01,2.580835538486415892e+00,1.574423092485107700e+00
7.500000000000000000e+00,8.511268284926815086e-01,2.593335448320068792e+00,1.574294261708305109e+00
7.550000000000000711e+00,8.510831044186411010e-01,2.605835365211964127e+00,1.574177212482519073e+00
7.600000000000000533e+00,8.510408434579335157e-01,2.618335284934907303e+00,1.574009533340360090e+00
7.650000000000000355e+00,8.510006784674678526e-01,2.630835213485058333e+00,1.573894416693200071e+00
7.700000000000000178e+00,8.509619524237277410e-01,2.643335147674062302e+00,1.573784216411441728e+00
7.750000000000000000e+00,8.509246038736004714e-01,2.655835087021724661e+00,1.573684092677298585e+00
7.800000000000000711e+00,8.508885068688977205e-01,2.668335028441029877e+00,1.573540765376243211e+00
7.850000000000000533e+00,8.508542014435823697e-01,2.680834976306372575e+00,1.573442325472052206e+00
7.900000000000000355e+00,8.508211265099770992e-01,2.693334928291063690e+00,1.573348096972460475e+00
7.950000000000000178e+00,8.507892294264333133e-01,2.705834884043832211e+00,1.573262483672260403e+00
8.000000000000000000e+00,8.507584025083554380e-01,2.718334841311379257e+00,1.573140005002036101e+00
8.050000000000000711e+00,8.507291065662511143e-01,2.730834803283914702e+00,1.573055853955989125e+00
8.099999999999999645e+00,8.507008625077991937e-01,2.743334768264176216e+00,1.572975308329776611e+00
8.150000000000000355e+00,8.506736252658191333e-01,2.755834735995388307e+00,1.572902126226666031e+00
8.200000000000001066e+00,8.506473027996347414e-01,2.768334704833474991e+00,1.572797487935604144e+00
8.250000000000000000e+00,8.506222883074748831e-01,2.780834677104371266e+00,1.572725572189870968e+00
8.300000000000000711e+00,8.505981727593797670e-01,2.793334651570360094e+00,1.572656741535263913e+00
8.349999999999999645e+00,8.505749175920643834e-01,2.805834628043856416e+00,1.572594202926557161e+00
8.400000000000000355e+00,8.505524441570490035e-01,2.818334605325710562e+00,1.572504824243517785e+00
8.450000000000001066e+00,8.505310879526981616e-01,2.830834585111316581e+00,1.572443379834004284e+00
8.500000000000000000e+00,8.505104998017488649e-01,2.843334566498323390e+00,1.572384574154794601e+00
8.550000000000000711e+00,8.504906467202929532e-01,2.855834549349765439e+00,1.572331143746693138e+00
8.599999999999999645e+00,8.504714615187450866e-01,2.868334532791272373e+00,1.572254812422059445e+00
8.650000000000000355e+00,8.504532304569663026e-01,2.880834518058374538e+00,1.572202325649714405e+00
8.700000000000001066e+00,8.504356554787725342e-01,2.893334504493372261e+00,1.572152095005251438e+00
8.750000000000000000e+00,8.504187083827027260e-01,2.905834491996304170e+00,1.572106455549044268e+00
8.800000000000000711e+00,8.504023317797148040e-01,2.918334479929779679e+00,1.572041276534716925e+00
8.849999999999999645e+00,8.503867699132927616e-01,2.930834469194039560e+00,1.571996449558442865e+00
8.900000000000000355e+00,8.503717683834085550e-01,2.943334459309799644e+00,1.571953550981519676e+00
8.950000000000001066e+00,8.503573030851558912e-01,2.955834450204134267e+00,1.571914573234605594e+00
9.000000000000000000e+00,8.503433250086642747e-01,2.968334441412506131e+00,1.571858924153210602e+00
9.050000000000000711e+00,8.503300425449975553e-01,2.980834433590754617e+00,1.571820645009476936e+00
9.099999999999999645e+00,8.503172385702133518e-01,2.993334426389672398e+00,1.571784013702860694e+00
9.150000000000000355e+00,8.503048924864010649e-01,3.005834419756074460e+00,1.571750730272027274e+00
9.200000000000001066e+00,8.502929624454271806e-01,3.018334413351464907e+00,1.571703222877777417e+00
9.250000000000000000e+00,8.502816262464507613e-01,3.030834407653570040e+00,1.571670539443939196e+00
9.300000000000000711e+00,8.502706985901397063e-01,3.043334402407994688e+00,1.571639263781883900e+00
9.349999999999999645e+00,8.502601618793799165e-01,3.055834397575961869e+00,1.571610846419912555e+00
9.400000000000000355e+00,8.502499803856153893e-01,3.068334392910858632e+00,1.571570293317467559e+00
9.450000000000001066e+00,8.502403058053635831e-01,3.080834388760631093e+00,1.571542390762151298e+00
9.500000000000000000e+00,8.502309800068931223e-01,3.093334384939977255e+00,1.571515690651523078e+00
9.550000000000000711e+00,8.502219879596658592e-01,3.105834381420632173e+00,1.571491430603511485e+00
9.600000000000001421e+00,8.502132991630205749e-01,3.118334378022949327e+00,1.571456816559898106e+00
9.650000000000000355e+00,8.502050430417539273e-01,3.130834375000326908e+00,1.571432997858190239e+00
9.700000000000001066e+00,8.501970846541589966e-01,3.143334372217804873e+00,1.571410206048986735e+00
9.750000000000000000e+00,8.501894111640923013e-01,3.155834369654784588e+00,1.571389497076431052e+00
9.800000000000000711e+00,8.501819965361712139e-01,3.168334367180417832e+00,1.571359954330120656e+00
9.850000000000001421e+00,8.501749511924755476e-01,3.180834364979230777e+00,1.571339623459335977e+00
9.900000000000000355e+00,8.501681599846027115e-01,3.193334362952938488e+00,1.571320169432433245e+00
9.950000000000001066e+00,8.501616119520122306e-01,3.205834361086532081e+00,1.571302493177480830e+00
1.000000000000000000e+01,8.501552848726016132e-01,3.218334359284715340e+00,1.571277280215253702e+00
1.005000000000000071e+01,8.501492729551545224e-01,3.230834357681852342e+00,1.571259927685914048e+00
1.010000000000000142e+01,8.501434779442856859e-01,3.243334356206371893e+00,1.571243323784256907e+00
1.015000000000000036e+01,8.501378904821540461e-01,3.255834354847340073e+00,1.571228237171267361e+00
1.020000000000000107e+01,8.501324916026803402e-01,3.268334353535359948e+00,1.571206720505848198e+00
1.025000000000000000e+01,8.501273616814843948e-01,3.280834352368262596e+00,1.571191910920331836e+00
1.030000000000000071e+01,8.501224168800834979e-01,3.293334351293934148e+00,1.571177740426878522e+00
1.035000000000000142e+01,8.501176492098299065e-01,3.305834350304409863e+00,1.571164864832014674e+00
1.040000000000000036e+01,8.501130424845093625e-01,3.318334349349156831e+00,1.571146503370771885e+00
1.045000000000000107e+01,8.501086652774295649e-01,3.330834348499402964e+00,1.571133864737811470e+00
1.050000000000000000e+01,8.501044460532468650e-01,3.343334347717204391e+00,1.571121771638360531e+00
1.055000000000000071e+01,8.501003779927943649e-01,3.355834346996759976e+00,1.571110783589494186e+00
1.060000000000000142e+01,8.500964472829510843e-01,3.368334346301275151e+00,1.571095115236395667e+00
1.065000000000000036e+01,8.500927124275060587e-01,3.380834345682607101e+00,1.571084329802592050e+00
1.070000000000000107e+01,8.500891123899743107e-01,3.393334345113129480e+00,1.571074010003669530e+00
1.075000000000000000e+01,8.500856413499210396e-01,3.405834344588618112e+00,1.571064633201944671e+00
1.080000000000000071e+01,8.500822875198883466e-01,3.418334344082282872e+00,1.571051263381443297e+00
1.085000000000000142e+01,8.500791008126022952e-01,3.430834343631876671e+00,1.571042059770958454e+00
1.090000000000000036e+01,8.500760291504415589e-01,3.443334343217286708e+00,1.571033253571989530e+00
1.095000000000000107e+01,8.500730675657629520e-01,3.455834342835436779e+00,1.571025252052730581e+00
1.100000000000000000e+01,8.500702060000744353e-01,3.468334342466822484e+00,1.571013843885533001e+00
1.105000000000000071e+01,8.500674870364699487e-01,3.480834342138927173e+00,1.571005990366073801e+00
1.110000000000000142e+01,8.500648662418550661e-01,3.493334341837108781e+00,1.570998476011103762e+00
1.115000000000000036e+01,8.500623393766743030e-01,3.505834341559127321e+00,1.570991648285389619e+00
1.120000000000000107e+01,8.500598978580644616e-01,3.518334341290783041e+00,1.570981914182460804e+00
1.125000000000000000e+01,8.500575780157375583e-01,3.530834341052083047e+00,1.570975212899639928e+00
1.130000000000000071e+01,8.500553419394437649e-01,3.543334340832368312e+00,1.570968801057001318e+00
1.135000000000000142e+01,8.500531860111809612e-01,3.555834340630007251e+00,1.570962975096221736e+00
1.140000000000000036e+01,8.500511029074276914e-01,3.568334340434663243e+00,1.570954669569299966e+00
1.145000000000000107e+01,8.500491236227586400e-01,3.580834340260899751e+00,1.570948951612658906e+00
1.150000000000000000e+01,8.500472158125461641e-01,3.593334340100957647e+00,1.570943480651394886e+00
1.155000000000000071e+01,8.500453763893482950e-01,3.605834339953649437e+00,1.570938509595629196e+00
1.160000000000000142e+01,8.500435991043473472e-01,3.618334339811450029e+00,1.570931423110405012e+00
1.165000000000000036e+01,8.500419104004103277e-01,3.630834339684960721e+00,1.570926544292986948e+00
1.170000000000000107e+01,8.500402826816901847e-01,3.643334339568533142e+00,1.570921876242747928e+00
1.175000000000000000e+01,8.500387133135972606e-01,3.655834339461302651e+00,1.570917634730073509e+00
1.180000000000000071e+01,8.500371969644127113e-01,3.668334339357791407e+00,1.570911588452428065e+00
1.185000000000000142e+01,8.500357561936977557e-01,3.680834339265716348e+00,1.570907425702063209e+00
1.190000000000000036e+01,8.500343674573618280e-01,3.693334339180966097e+00,1.570903442798837091e+00
1.195000000000000107e+01,8.500330285073157688e-01,3.705834339102910935e+00,1.570899823826870989e+00
1.200000000000000000e+01,8.500317347944192914e-01,3.718334339027563384e+00,1.570894665133603540e+00
1.205000000000000071e+01,8.500305055651881103e-01,3.730834338960540730e+00,1.570891113408234618e+00
1.210000000000000142e+01,8.500293207325236855e-01,3.743334338898850255e+00,1.570887715141876084e+00
1.215000000000000036e+01,8.500281783781884481e-01,3.755834338842033215e+00,1.570884627385216614e+00
1.220000000000000107e+01,8.500270746208113959e-01,3.768334338787187487e+00,1.570880226028879889e+00
1.225000000000000000e+01,8.500260258803882252e-01,3.780834338738401357e+00,1.570877195680554061e+00
1.230000000000000071e+01,8.500250150193189302e-01,3.793334338693496566e+00,1.570874296271889348e+00
1.235000000000000142e+01,8.500240404008577721e-01,3.805834338652139603e+00,1.570871661789842388e+00
1.240000000000000036e+01,8.500230987134221872e-01,3.818334338612217493e+00,1.570867906623011567e+00
1.245000000000000107e+01,8.500222039655717099e-01,3.830834338576706521e+00,1.570865321145810567e+00
1.250000000000000000e+01,8.500213415361861369e-01,3.843334338544020845e+00,1.570862847391305328e+00
1.255000000000000071e+01,8.500205100287318016e-01,3.855834338513917547e+00,1.570860599669562596e+00
1.260000000000000142e+01,8.500197066177992422e-01,3.868334338484858748e+00,1.570857395847394367e+00
1.265000000000000036e+01,8.500189432546436663e-01,3.880834338459010713e+00,1.570855189953769271e+00
1.270000000000000107e+01,8.500182074651583264e-01,3.893334338435219255e+00,1.570853079384567863e+00
1.275000000000000000e+01,8.500174980577879236e-01,3.905834338413307627e+00,1.570851161662512485e+00
1.280000000000000071e+01,8.500168126219431741e-01,3.918334338392156280e+00,1.570848428254099982e+00
1.285000000000000142e+01,8.500161613537035032e-01,3.930834338373342174e+00,1.570846546232005592e+00
1.290000000000000036e+01,8.500155336107400039e-01,3.943334338356025093e+00,1.570844745541752463e+00
1.295000000000000107e+01,8.500149283764045771e-01,3.955834338340076251e+00,1.570843109383971647e+00
1.300000000000000000e+01,8.500143435940414882e-01,3.968334338324680743e+00,1.570840777333001981e+00
1.305000000000000071e+01,8.500137879623154147e-01,3.980834338310986542e+00,1.570839171643050536e+00
1.310000000000000142e+01,8.500132524017136593e-01,3.993334338298381692e+00,1.570837635345441630e+00
1.315000000000000036e+01,8.500127360448320735e-01,4.005834338286772933e+00,1.570836239421969038e+00
1.320000000000000107e+01,8.500122371369938090e-01,4.018334338275566964e+00,1.570834249805787675e+00
1.325000000000000000e+01,8.500117630993577755e-01,4.030834338265599115e+00,1.570832879883507394e+00
1.330000000000000071e+01,8.500113061857502705e-01,4.043334338256424410e+00,1.570831569166146524e+00
1.335000000000000142e+01,8.500108656561097265e-01,4.055834338247974458e+00,1.570830378211063971e+00
1.340000000000000036e+01,8.500104400134077531e-01,4.068334338239817605e+00,1.570828680754612572e+00
1.345000000000000107e+01,8.500100355889114168e-01,4.080834338232562253e+00,1.570827511987935576e+00
1.350000000000000000e+01,8.500096457739985123e-01,4.093334338225884217e+00,1.570826393733891102e+00
1.355000000000000071e+01,8.500092699372611138e-01,4.105834338219733759e+00,1.570825377656302591e+00
1.360000000000000142e+01,8.500089068014936577e-01,4.118334338213797352e+00,1.570823929463714963e+00
1.365000000000000036e+01,8.500085617681334416e-01,4.130834338208516421e+00,1.570822932320140142e+00
1.370000000000000107e+01,8.500082291990679328e-01,4.143334338203655598e+00,1.570821978272741948e+00
1.375000000000000000e+01,8.500079085555949376e-01,4.155834338199179356e+00,1.570821111397895153e+00
1.380000000000000071e+01,8.500075987480575357e-01,4.168334338194858546e+00,1.570819875869944093e+00
1.385000000000000142e+01,8.500073043846194665e-01,4.180834338191014687e+00,1.570819025151524606e+00
1.390000000000000036e+01,8.500070206551616492e-01,4.193334338187477250e+00,1.570818211201485459e+00
1.395000000000000107e+01,8.500067471000792851e-01,4.205834338184218701e+00,1.570817471623038974e+00
1.400000000000000000e+01,8.500064827897275688e-01,4.218334338181073839e+00,1.570816417533252185e+00
1.405000000000000071e+01,8.500062316554981567e-01,4.230834338178276255e+00,1.570815691740732989e+00
1.410000000000000142e+01,8.500059895936752374e-01,4.243334338175701603e+00,1.570814997317721007e+00
1.415000000000000036e+01,8.500057562121399179e-01,4.255834338173330345e+00,1.570814366344914115e+00
1.420000000000000107e+01,8.500055307177647457e-01,4.268334338171040798e+00,1.570813467051145329e+00
1.425000000000000000e+01,8.500053164645616777e-01,4.280834338169004383e+00,1.570812847841291049e+00
1.430000000000000071e+01,8.500051099514817077e-01,4.293334338167130504e+00,1.570812255394676837e+00
1.435000000000000142e+01,8.500049108439844403e-01,4.305834338165404063e+00,1.570811717080527137e+00
1.440000000000000036e+01,8.500047184654140331e-01,4.318334338163738018e+00,1.570810949852146754e+00
1.445000000000000107e+01,8.500045356771984695e-01,4.330834338162255825e+00,1.570810421574625915e+00
1.450000000000000000e+01,8.500043594924518997e-01,4.343334338160891761e+00,1.570809916130358364e+00
1.455000000000000071e+01,8.500041896257586327e-01,4.355834338159635166e+00,1.570809456869028287e+00
1.460000000000000142e+01,8.500040254998320055e-01,4.368334338158422092e+00,1.570808802312802843e+00
1.465000000000000036e+01,8.500038695558581603e-01,4.380834338157343133e+00,1.570808351614982445e+00
1.470000000000000107e+01,8.500037192456071367e-01,4.393334338156350327e+00,1.570807920397445434e+00
1.475000000000000000e+01,8.500035743255752729e-01,4.405834338155435681e+00,1.570807528580653534e+00
1.480000000000000071e+01,8.500034377226735050e-01,4.418029081451910756e+00,1.516552104884173913e+00
1.485000000000000142e+01,8.506547705757101507e-01,4.430024716558694564e+00,1.474534335301255439e+00
1.490000000000000036e+01,8.517846175353651628e-01,4.441725647777909458e+00,1.423137878419919122e+00
1.495000000000000107e+01,8.535391474827235259e-01,4.453521518887582964e+00,1.390208878011625071e+00
1.500000000000000000e+01,8.556277461592063371e-01,4.464961100294024376e+00,1.334709726973200006e+00
1.505000000000000071e+01,8.583942668828989930e-01,4.476460819624411336e+00,1.299067754975956834e+00
1.510000000000000142e+01,8.614958897200891696e-01,4.487592909329101154e+00,1.242779127419277208e+00
1.515000000000000036e+01,8.652865932054724096e-01,4.498731850373132168e+00,1.205351604582924674e+00
1.520000000000000107e+01,8.695329085274027259e-01,4.509829504233738184e+00,1.169328280697469635e+00
1.525000000000000000e+01,8.740879282284932383e-01,4.520559195713295786e+00,1.116692134231673572e+00
1.530000000000000071e+01,8.792825094708309752e-01,4.531201059395350228e+00,1.081179759844896893e+00
